Ticker,Date,Prediction,Model,F1_Score,Confidence
PPS,2025-04-13,1,lstm,0.7096774193548387,0.6620727181434631
PRC,2025-04-13,0,transformer,0.7037037037037037,0.5945284962654114
PSB,2025-04-13,1,svm,0.3448275862068966,0.5865839503272967
PSC,2025-04-13,1,svm,0.75,0.61818553948706
PSG,2025-04-13,1,lstm,0.9873417721518988,0.5256307721138
PSI,2025-04-13,1,svm,0.7096774193548387,0.5390597756081726
PSL,2025-04-13,1,svm,0.45,0.7966000733338882
PSP,2025-04-13,1,svm,0.7692307692307693,0.5528396977310333
PTB,2025-04-13,1,svm,0.5185185185185185,0.5163190390157045
PTC,2025-04-13,1,logistic_regression,0.6938775510204082,0.5385825756522648
PTD,2025-04-13,1,svm,0.6666666666666666,0.9831838089266621
PTG,2025-04-13,1,lstm,0.9873417721518988,0.9999107122421265
PTH,2025-04-13,1,lstm,0.961038961038961,0.9338032007217407
PTI,2025-04-13,1,lstm,0.7096774193548387,0.60150545835495
PTL,2025-04-13,1,transformer,0.6666666666666666,0.6185400485992432
PTP,2025-04-13,0,transformer,0.6086956521739131,0.6417877674102783
PTS,2025-04-13,1,svm,0.7301587301587301,0.6386731960258001
PTT,2025-04-13,1,svm,0.8059701492537313,0.6450293309463249
PV2,2025-04-13,1,svm,0.7878787878787878,0.5706191658279514
PVA,2025-04-13,1,lstm,0.9873417721518988,0.5634170174598694
PVC,2025-04-13,0,svm,0.4,0.586593732754648
PVD,2025-04-13,0,lstm,0.6,0.5156243443489075
PVE,2025-04-13,1,transformer,0.78125,0.6438804268836975
PVG,2025-04-13,0,logistic_regression,0.7636363636363637,0.5000276112823989
PVI,2025-04-13,1,logistic_regression,0.5333333333333333,0.9999945898442328
PVL,2025-04-13,1,svm,0.7878787878787878,0.6034850357235371
PVR,2025-04-13,1,lstm,0.8888888888888888,0.7493764162063599
PVS,2025-04-13,1,svm,0.5964912280701754,0.5089608477381097
PVT,2025-04-13,1,logistic_regression,0.1818181818181818,0.9968452366308022
PVV,2025-04-13,1,lstm,0.7878787878787878,0.5843276381492615
PVX,2025-04-13,1,svm,0.7878787878787878,0.5953302920054577
PX1,2025-04-13,1,lstm,0.9873417721518988,0.9896271228790283
PXA,2025-04-13,1,lstm,0.7692307692307693,0.7163382172584534
PXI,2025-04-13,1,logistic_regression,0.6545454545454545,0.7332171437362938
PXL,2025-04-13,1,svm,0.5964912280701754,0.5300051972126895
PXM,2025-04-13,1,lstm,0.8405797101449275,0.5657772421836853
PXS,2025-04-13,1,lstm,0.7213114754098361,0.5495355725288391
PXT,2025-04-13,1,svm,0.625,0.5
QCC,2025-04-13,1,svm,0.9041095890410958,0.6854167521743093
QCG,2025-04-13,1,lstm,0.6440677966101694,0.5136736035346985
QNC,2025-04-13,1,svm,0.6885245901639344,0.555722992633713
QST,2025-04-13,1,logistic_regression,0.9295774647887324,0.9999999999999998
QTC,2025-04-13,1,svm,0.8571428571428571,0.53956290783598
RAL,2025-04-13,1,svm,0.4,0.5125650101655382
RCL,2025-04-13,1,transformer,0.7017543859649122,0.5912696719169617
RDP,2025-04-13,1,logistic_regression,0.7407407407407407,0.5705066359713092
REE,2025-04-13,1,svm,0.6363636363636364,0.5093909427847573
RIC,2025-04-13,1,lstm,0.8059701492537313,0.5630877017974854
S12,2025-04-13,1,svm,0.918918918918919,0.7245721467623398
S27,2025-04-13,1,lstm,0.9873417721518988,0.9460367560386658
S55,2025-04-13,1,svm,0.9333333333333332,0.5067131197436711
S74,2025-04-13,1,svm,0.8405797101449275,0.6157080993244339
S96,2025-04-13,1,lstm,0.9873417721518988,0.7042655348777771
S99,2025-04-13,1,lstm,0.6511627906976745,0.5350611805915833
SAF,2025-04-13,1,lstm,0.8235294117647058,0.8475772738456726
SAM,2025-04-13,0,logistic_regression,0.5405405405405406,0.5081464838733887
SAP,2025-04-13,1,svm,0.9041095890410958,0.9733783094364731
SAV,2025-04-13,1,lstm,0.5454545454545454,0.5532187223434448
SBA,2025-04-13,1,lstm,0.6440677966101694,0.7645078897476196
SBS,2025-04-13,0,svm,0.2,0.5
SBT,2025-04-13,1,logistic_regression,0.7037037037037037,0.5926199338659667
SC5,2025-04-13,1,logistic_regression,0.6511627906976745,0.7737053828306941
SCC,2025-04-13,1,lstm,0.8888888888888888,0.5951502919197083
SCD,2025-04-13,1,transformer,0.8181818181818182,0.5790229439735413
SCJ,2025-04-13,1,svm,0.7878787878787878,0.6153910125816927
SCL,2025-04-13,0,svm,0.4210526315789473,0.5684126678732655
SCO,2025-04-13,0,logistic_regression,0.945945945945946,0.8622717139451153
SCR,2025-04-13,1,lstm,0.7272727272727273,0.502483069896698
SD1,2025-04-13,1,lstm,0.9873417721518988,0.9316093921661377
SD2,2025-04-13,1,lstm,0.7301587301587301,0.5629240274429321
SD4,2025-04-13,1,lstm,0.7692307692307693,0.6292073726654053
SD5,2025-04-13,0,transformer,0.6909090909090909,0.5353659391403198
SD6,2025-04-13,1,transformer,0.7936507936507936,0.5239197015762329
SD7,2025-04-13,1,svm,0.9041095890410958,0.5760537918121222
SD8,2025-04-13,1,svm,0.9873417721518988,0.7489866863757871
SD9,2025-04-13,1,svm,0.7346938775510204,0.47111143646627884
SDA,2025-04-13,1,svm,0.6666666666666666,0.5679255125284018
SDB,2025-04-13,1,lstm,0.9873417721518988,0.9516711235046387
SDC,2025-04-13,1,logistic_regression,0.5641025641025641,0.9999999999664915
SDD,2025-04-13,1,lstm,0.7301587301587301,0.9660744667053223
SDG,2025-04-13,1,svm,0.9041095890410958,0.6481685937226218
SDJ,2025-04-13,1,lstm,0.9873417721518988,0.6390712857246399
SDK,2025-04-13,1,svm,0.6666666666666666,0.7030845834696428
SDN,2025-04-13,1,svm,0.7096774193548387,0.6463811003006716
SDP,2025-04-13,1,lstm,0.8405797101449275,0.7672143578529358
SDT,2025-04-13,0,lstm,0.7142857142857143,0.5524224638938904
SDU,2025-04-13,1,svm,0.9041095890410958,0.7746601088500974
SDV,2025-04-13,1,svm,0.75,0.6102042254036165
SDY,2025-04-13,1,svm,0.8059701492537313,0.9426005961428926
SEB,2025-04-13,1,transformer,0.7213114754098361,0.6599693894386292
SED,2025-04-13,1,logistic_regression,0.7407407407407407,0.9999926138939078
SFC,2025-04-13,1,svm,0.6885245901639344,0.5550292394536336
SFI,2025-04-13,1,lstm,0.6206896551724138,0.6460607051849365
SFN,2025-04-13,1,svm,0.7301587301587301,0.6069000769889145
SGC,2025-04-13,1,lstm,0.6956521739130435,0.6142718195915222
SGD,2025-04-13,1,lstm,0.8571428571428571,0.7817162275314331
SGH,2025-04-13,1,svm,0.7878787878787878,0.5730216125127691
SGS,2025-04-13,1,svm,0.7096774193548387,0.6473221988256427
SGT,2025-04-13,1,svm,0.6440677966101694,0.5225133903733058
SHB,2025-04-13,0,svm,0.5,0.5898317863003569
SHC,2025-04-13,1,svm,0.6440677966101694,0.6050691394653305
SHI,2025-04-13,1,svm,0.75,0.5889286223257176
SHN,2025-04-13,1,lstm,0.6666666666666666,0.5170110464096069
SHP,2025-04-13,1,transformer,0.711864406779661,0.6591547727584839
SHS,2025-04-13,1,transformer,0.6440677966101694,0.5972276329994202
SII,2025-04-13,1,svm,0.75,0.518156269552337
SJ1,2025-04-13,1,svm,0.6885245901639344,0.6363040574387522
SJC,2025-04-13,0,transformer,0.961038961038961,0.5399347543716431
SJD,2025-04-13,0,logistic_regression,0.2941176470588235,0.6120075270775953
SJE,2025-04-13,1,svm,0.5964912280701754,0.5768128064758922
SJM,2025-04-13,1,svm,0.6440677966101694,0.6427984023366201
SJS,2025-04-13,0,svm,0.7741935483870968,0.505411723542068
SLS,2025-04-13,0,svm,0.5777777777777777,0.9057910140450258
SMA,2025-04-13,1,logistic_regression,0.7307692307692307,0.7605422935305927
SMB,2025-04-13,1,svm,0.7301587301587301,0.5074613418782378
SMC,2025-04-13,1,logistic_regression,0.5531914893617021,0.568874970263106
SMT,2025-04-13,1,svm,0.7301587301587301,0.5781451992677559
SPC,2025-04-13,1,svm,0.8732394366197183,0.7736648906382617
SPD,2025-04-13,1,logistic_regression,0.961038961038961,0.5076731242567308
SPI,2025-04-13,1,lstm,0.7692307692307693,0.5890258550643921
SPM,2025-04-13,1,lstm,0.7,0.5161389112472534
SQC,2025-04-13,1,lstm,0.9333333333333332,0.5946861505508423
SRA,2025-04-13,1,logistic_regression,0.8181818181818182,0.545105847932651
SRB,2025-04-13,1,svm,0.7301587301587301,0.6003438548844163
SRC,2025-04-13,0,logistic_regression,0.1818181818181818,0.6186694505190493
SRF,2025-04-13,0,svm,0.5263157894736842,0.5242665283397416
SSC,2025-04-13,0,svm,0.2580645161290322,0.5
SSF,2025-04-13,1,lstm,0.9873417721518988,0.6198697686195374
SSG,2025-04-13,1,svm,0.7692307692307693,0.9139422380234616
SSI,2025-04-13,1,svm,0.2142857142857142,0.5750939038913749
SSM,2025-04-13,1,svm,0.7692307692307693,0.6744869712108568
ST8,2025-04-13,0,logistic_regression,0.5217391304347826,0.9999999998994601
STB,2025-04-13,0,lstm,0.08,0.6121429204940796
STC,2025-04-13,1,svm,0.75,0.5643936403293858
STG,2025-04-13,1,transformer,0.6551724137931034,0.6067596673965454
STL,2025-04-13,1,lstm,0.9873417721518988,0.628233015537262
STP,2025-04-13,1,svm,0.7301587301587301,0.5811385412539135
STS,2025-04-13,1,lstm,0.9873417721518988,0.950436532497406
STT,2025-04-13,1,svm,0.8059701492537313,0.6402704547486753
SVC,2025-04-13,1,logistic_regression,0.6382978723404256,0.8923296859163459
SVI,2025-04-13,1,lstm,0.8405797101449275,0.6977773308753967
SVN,2025-04-13,0,transformer,0.6923076923076923,0.6722981333732605
SVT,2025-04-13,1,logistic_regression,0.64,0.5035536801623103
SWC,2025-04-13,1,svm,0.6206896551724138,0.5316751773781501
SZL,2025-04-13,1,logistic_regression,0.6274509803921569,0.8517936177660339
TBC,2025-04-13,1,svm,0.6666666666666666,0.5
TBT,2025-04-13,1,lstm,0.9873417721518988,0.985822856426239
TBX,2025-04-13,1,lstm,0.9873417721518988,0.9998840093612671
TCL,2025-04-13,1,lstm,0.64,0.6665098667144775
TCM,2025-04-13,1,svm,0.490566037735849,0.5
TCO,2025-04-13,0,logistic_regression,0.5789473684210527,0.8986602042055907
TCR,2025-04-13,0,transformer,0.6415094339622641,0.510994553565979
TCT,2025-04-13,1,logistic_regression,0.5531914893617021,0.505061663038611
TDC,2025-04-13,0,svm,0.4210526315789473,0.5389178240540876
TDH,2025-04-13,1,transformer,0.4761904761904761,0.5648878812789917
TDS,2025-04-13,1,svm,0.4242424242424242,0.5681684254972192
TDW,2025-04-13,1,svm,0.8571428571428571,0.5855169814635401
TET,2025-04-13,1,lstm,0.961038961038961,0.9759665131568909
TGP,2025-04-13,1,lstm,0.8235294117647058,0.5173078179359436
TH1,2025-04-13,1,logistic_regression,0.8823529411764706,0.79754642949468
THB,2025-04-13,1,svm,0.918918918918919,0.5938383671547743
THG,2025-04-13,1,svm,0.7692307692307693,0.5088544431166676
THT,2025-04-13,1,lstm,0.7096774193548387,0.650029718875885
TIE,2025-04-13,1,svm,0.7878787878787878,0.5296935192212486
TIG,2025-04-13,1,svm,0.5384615384615384,0.6346023355747622
TIS,2025-04-13,1,svm,0.75,0.5429898913793201
TIX,2025-04-13,1,logistic_regression,0.6046511627906976,0.7114783320391005
TJC,2025-04-13,1,svm,0.7878787878787878,0.5310190425048678
TKC,2025-04-13,1,lstm,0.9873417721518988,0.6226720213890076
TKU,2025-04-13,1,svm,0.75,0.6213372912207362
TLG,2025-04-13,1,svm,0.4285714285714285,0.5649855875571734
TLH,2025-04-13,0,logistic_regression,0.3333333333333333,0.6484279453987765
TLT,2025-04-13,1,svm,0.7692307692307693,0.5679323749110238
TMC,2025-04-13,1,svm,0.7096774193548387,0.5783742135004992
TMP,2025-04-13,1,lstm,0.6440677966101694,0.8130840063095093
TMS,2025-04-13,1,lstm,0.7301587301587301,0.5802663564682007
TMT,2025-04-13,1,transformer,0.6037735849056604,0.5004501342773438
TMW,2025-04-13,1,lstm,0.8235294117647058,0.9526702165603638
TMX,2025-04-13,1,svm,0.8405797101449275,0.561596586995269
TNA,2025-04-13,1,lstm,0.8732394366197183,0.5315153002738953
TNB,2025-04-13,1,transformer,0.8214285714285714,0.537420392036438
TNC,2025-04-13,1,lstm,0.5531914893617021,0.7118743658065796
TNG,2025-04-13,1,svm,0.6206896551724138,0.5143969496567387
TNM,2025-04-13,1,lstm,0.9873417721518988,0.9865697026252747
TNT,2025-04-13,1,lstm,0.5714285714285714,0.5298588871955872
TPC,2025-04-13,1,svm,0.8059701492537313,0.5077636612349409
TPH,2025-04-13,1,transformer,0.7368421052631579,0.7377012968063354
TPP,2025-04-13,1,svm,0.7301587301587301,0.537632689193126
TRA,2025-04-13,1,lstm,0.5964912280701754,0.5653132200241089
TRC,2025-04-13,1,logistic_regression,0.7017543859649122,0.999842529586877
TS4,2025-04-13,1,lstm,0.9873417721518988,0.5319349765777588
TSB,2025-04-13,1,svm,0.5185185185185185,0.9999999999792871
TSC,2025-04-13,1,transformer,0.6206896551724138,0.5670023560523987
TST,2025-04-13,1,svm,0.8059701492537313,0.6519683878753499
TTC,2025-04-13,1,transformer,0.7419354838709677,0.5243152976036072
TTF,2025-04-13,0,logistic_regression,0.3636363636363636,0.9494028893265524
TTG,2025-04-13,1,svm,0.8235294117647058,0.692986680032649
TV1,2025-04-13,1,svm,0.6440677966101694,0.5310578721018994
TV2,2025-04-13,1,svm,0.5964912280701754,0.5224964330890526
TV3,2025-04-13,1,svm,0.6666666666666666,0.5470753285380598
TV4,2025-04-13,1,svm,0.8059701492537313,0.5386110018525271
TVD,2025-04-13,1,svm,0.5964912280701754,0.9709698760329932
TVG,2025-04-13,1,lstm,0.9873417721518988,0.8650473356246948
TXM,2025-04-13,1,svm,0.6206896551724138,0.5206086706233605
TYA,2025-04-13,1,svm,0.75,0.5
UDC,2025-04-13,1,logistic_regression,0.4878048780487805,0.9405957153855636
UDJ,2025-04-13,0,transformer,0.847457627118644,0.5924077033996582
UIC,2025-04-13,1,transformer,0.7407407407407407,0.6941136717796326
UNI,2025-04-13,1,logistic_regression,0.6818181818181818,0.8749701622858835
V12,2025-04-13,1,svm,0.7301587301587301,0.6209551215139181
V15,2025-04-13,1,lstm,0.9873417721518988,0.9077336192131042
V21,2025-04-13,1,svm,0.75,0.5659265317380904
VBC,2025-04-13,1,svm,0.7301587301587301,0.6148471911467873
VBH,2025-04-13,1,svm,0.7142857142857143,0.9508697215363955
VC1,2025-04-13,1,svm,0.7692307692307693,0.6959196381434601
VC2,2025-04-13,1,svm,0.6206896551724138,0.5293100423475846
VC3,2025-04-13,0,lstm,0.0,0.627633810043335
VC5,2025-04-13,1,lstm,0.8732394366197183,0.8153154850006104
VC6,2025-04-13,1,lstm,0.7692307692307693,0.6595963835716248
VC7,2025-04-13,1,logistic_regression,0.6071428571428571,0.9998150999741028
VC9,2025-04-13,1,svm,0.7692307692307693,0.5297118759811942
VCA,2025-04-13,0,svm,0.3076923076923077,0.5569769275856444
VCB,2025-04-13,1,svm,0.5581395348837209,0.6457573453593095
VCC,2025-04-13,1,svm,0.6885245901639344,0.5575035413874109
VCF,2025-04-13,1,logistic_regression,0.56,0.8656525163641303
VCG,2025-04-13,1,logistic_regression,0.6190476190476191,0.6647714100903236
VCM,2025-04-13,1,svm,0.6885245901639344,0.6619595141957261
VCR,2025-04-13,0,svm,0.6530612244897959,0.48932277601788066
VCS,2025-04-13,0,logistic_regression,0.4848484848484848,0.8874409980843224
VCT,2025-04-13,1,transformer,0.9873417721518988,0.8824332356452942
VDL,2025-04-13,1,svm,0.961038961038961,0.5712646267748779
VDN,2025-04-13,1,lstm,0.7692307692307693,0.8774666786193848
VDS,2025-04-13,1,svm,0.5581395348837209,0.5317182794937426
VDT,2025-04-13,1,logistic_regression,0.8524590163934426,0.8630498182152199
VE1,2025-04-13,1,transformer,0.75,0.5400804281234741
VE2,2025-04-13,1,lstm,0.9873417721518988,0.7822512984275818
VE3,2025-04-13,1,svm,0.7878787878787878,0.5931982265848823
VE4,2025-04-13,1,lstm,0.9873417721518988,0.9790964722633362
VE8,2025-04-13,1,transformer,0.8235294117647058,0.503727912902832
VE9,2025-04-13,1,transformer,0.7741935483870968,0.743770182132721
VES,2025-04-13,0,svm,0.9253731343283582,0.9851461967921313
VFC,2025-04-13,1,lstm,0.7878787878787878,0.730915904045105
VFG,2025-04-13,1,lstm,0.6666666666666666,0.546513557434082
VFR,2025-04-13,1,svm,0.6885245901639344,0.5840648277409982
VGP,2025-04-13,1,svm,0.7096774193548387,0.57098844121317
VGS,2025-04-13,1,svm,0.5818181818181818,0.23881116472411054
VHC,2025-04-13,1,lstm,0.5964912280701754,0.6237512826919556
VHF,2025-04-13,1,lstm,0.9873417721518988,0.9526696801185608
VHG,2025-04-13,0,svm,0.5909090909090909,0.5
VHH,2025-04-13,0,svm,0.5555555555555556,0.4685373566827624
VHL,2025-04-13,1,transformer,0.7692307692307693,0.6003087759017944
VIC,2025-04-13,1,logistic_regression,0.2285714285714285,0.6556780952480188
VID,2025-04-13,1,logistic_regression,0.4848484848484848,0.6466078035567501
VIE,2025-04-13,0,logistic_regression,0.8125,0.5620401898872933
VIG,2025-04-13,1,svm,0.7096774193548387,0.6141410223047237
VIP,2025-04-13,1,lstm,0.6440677966101694,0.6248582005500793
VIR,2025-04-13,1,lstm,0.961038961038961,0.6750310659408569
VIT,2025-04-13,1,svm,0.75,0.5528746838088526
VIX,2025-04-13,1,svm,0.6666666666666666,0.5203951471001117
VKC,2025-04-13,1,transformer,0.7868852459016393,0.5730945467948914
VLA,2025-04-13,1,lstm,0.6666666666666666,0.5481634140014648
VLF,2025-04-13,1,lstm,0.8059701492537313,0.8482686877250671
VMC,2025-04-13,1,svm,0.7096774193548387,0.567751569918865
VMD,2025-04-13,1,svm,0.6222222222222222,0.5140082445160042
VNA,2025-04-13,1,svm,0.5964912280701754,0.6099781647129919
VNC,2025-04-13,1,svm,0.7878787878787878,0.612132621305698
VND,2025-04-13,1,transformer,0.6071428571428571,0.7877886295318604
VNE,2025-04-13,1,transformer,0.3529411764705882,0.5057646036148071
VNF,2025-04-13,1,svm,0.6666666666666666,0.5926367791358597
VNG,2025-04-13,1,svm,0.5714285714285714,0.5210050599591641
VNH,2025-04-13,1,transformer,0.835820895522388,0.6536624431610107
VNI,2025-04-13,0,lstm,0.8955223880597015,0.655360221862793
VNL,2025-04-13,1,svm,0.6885245901639344,0.5562360390147693
VNM,2025-04-13,1,transformer,0.6071428571428571,0.7416763305664062
VNR,2025-04-13,1,lstm,0.7301587301587301,0.7603181004524231
VNS,2025-04-13,0,logistic_regression,0.3157894736842105,0.8430141512696567
VNT,2025-04-13,1,svm,0.8405797101449275,0.5591227216686919
VNX,2025-04-13,1,lstm,0.8888888888888888,0.9846552610397339
VOS,2025-04-13,1,lstm,0.6206896551724138,0.5487772226333618
VPC,2025-04-13,1,svm,0.9041095890410958,0.7288033980844514
VPH,2025-04-13,0,lstm,0.0,0.6144592761993408
VQC,2025-04-13,1,svm,0.7692307692307693,0.7205772659158669
VRC,2025-04-13,0,svm,0.6071428571428571,0.5155820529918587
VSC,2025-04-13,1,lstm,0.5531914893617021,0.5458137392997742
VSG,2025-04-13,1,svm,0.8571428571428571,0.6347585142991059
VSH,2025-04-13,1,lstm,0.7878787878787878,0.9044309854507446
VSI,2025-04-13,1,logistic_regression,0.6274509803921569,0.745046822038101
VST,2025-04-13,1,svm,0.75,0.6340148726661502
VTA,2025-04-13,1,svm,0.7301587301587301,0.5890090567872382
VTB,2025-04-13,0,logistic_regression,0.3888888888888889,0.9363752854688212
VTC,2025-04-13,1,svm,0.7301587301587301,0.5997091820861198
VTI,2025-04-13,1,svm,0.918918918918919,0.9879805212264455
VTL,2025-04-13,1,svm,0.8405797101449275,0.9924182192530965
VTO,2025-04-13,1,transformer,0.6071428571428571,0.630202054977417
VTS,2025-04-13,1,svm,0.8571428571428571,0.6755858880882369
VTV,2025-04-13,1,svm,0.6440677966101694,0.5190908504947817
VXB,2025-04-13,1,svm,0.9333333333333332,0.6265015484528853
WCS,2025-04-13,1,svm,0.7301587301587301,0.5137816548145232
WSB,2025-04-13,1,svm,0.7692307692307693,0.5107512305726929
WSS,2025-04-13,1,svm,0.75,0.5904407753079307
WTC,2025-04-13,0,logistic_regression,0.6037735849056604,0.9022535214293027
XMC,2025-04-13,1,lstm,0.6779661016949152,0.5147960782051086
YBC,2025-04-13,1,svm,0.7924528301886793,0.9616489240064271
